algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
[16]Charikar_PLS_KMeans,1.0,1.00265,998355.39589,25.0,blobs,,2.21933,1.5,,8192.0,,,,,25.0,,30032.35918,1891.0,0.25,,,,,,15.0,35052544.0,"[{'phase': 1, 'Li': 102.87546769298955, 'raw_start_index': 0, 'raw_consumed': 2614, 'summary_in_size': 0, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 1.2594519862352667, 'median_limit': 2614, 'cost_limit': 3292.0149661756654, 'winner_processed_items': 2614, 'winner_raw_points_read': 2614, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 2, 'Li': 154.3132015394843, 'raw_start_index': 2614, 'raw_consumed': 0, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 1.8891779793529, 'median_limit': 2614, 'cost_limit': 4938.022449263498, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 3, 'Li': 231.46980230922645, 'raw_start_index': 2615, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 2.83376696902935, 'median_limit': 2614, 'cost_limit': 7407.0336738952465, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 4, 'Li': 347.2047034638397, 'raw_start_index': 2616, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 4.250650453544025, 'median_limit': 2614, 'cost_limit': 11110.55051084287, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 5, 'Li': 520.8070551957595, 'raw_start_index': 2617, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 6.375975680316037, 'median_limit': 2614, 'cost_limit': 16665.825766264305, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 6, 'Li': 781.2105827936393, 'raw_start_index': 2618, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 9.563963520474056, 'median_limit': 2614, 'cost_limit': 24998.73864939646, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 7, 'Li': 1171.815874190459, 'raw_start_index': 2619, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 14.345945280711085, 'median_limit': 2614, 'cost_limit': 37498.10797409469, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 8, 'Li': 1757.7238112856885, 'raw_start_index': 2620, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 21.518917921066627, 'median_limit': 2614, 'cost_limit': 56247.16196114203, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 9, 'Li': 2636.5857169285327, 'raw_start_index': 2621, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 32.27837688159994, 'median_limit': 2614, 'cost_limit': 84370.74294171305, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 10, 'Li': 3954.878575392799, 'raw_start_index': 2622, 'raw_consumed': 5, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 48.41756532239991, 'median_limit': 2614, 'cost_limit': 126556.11441256957, 'winner_processed_items': 2620, 'winner_raw_points_read': 5, 'winner_num_centers': 2614, 'winner_cost': 252.02073946040196, 'num_parallel_runs': 19}, {'phase': 11, 'Li': 5932.317863089199, 'raw_start_index': 2627, 'raw_consumed': 60, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 72.62634798359987, 'median_limit': 2614, 'cost_limit': 189834.17161885437, 'winner_processed_items': 2674, 'winner_raw_points_read': 60, 'winner_num_centers': 2614, 'winner_cost': 3639.6893411129004, 'num_parallel_runs': 19}, {'phase': 12, 'Li': 8898.476794633798, 'raw_start_index': 2687, 'raw_consumed': 494, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 108.9395219753998, 'median_limit': 2614, 'cost_limit': 284751.25742828153, 'winner_processed_items': 3108, 'winner_raw_points_read': 494, 'winner_num_centers': 2614, 'winner_cost': 38466.4241574826, 'num_parallel_runs': 19}, {'phase': 13, 'Li': 13347.715191950698, 'raw_start_index': 3181, 'raw_consumed': 1606, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 163.4092829630997, 'median_limit': 2614, 'cost_limit': 427126.8861424223, 'winner_processed_items': 4220, 'winner_raw_points_read': 1606, 'winner_num_centers': 2614, 'winner_cost': 144438.12737538744, 'num_parallel_runs': 19}, {'phase': 14, 'Li': 20021.572787926045, 'raw_start_index': 4787, 'raw_consumed': 3198, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 245.11392444464954, 'median_limit': 2614, 'cost_limit': 640690.3292136334, 'winner_processed_items': 5812, 'winner_raw_points_read': 3198, 'winner_num_centers': 2614, 'winner_cost': 299984.68789988704, 'num_parallel_runs': 19}, {'phase': 15, 'Li': 30032.359181889067, 'raw_start_index': 7985, 'raw_consumed': 2015, 'summary_in_size': 2614, 'summary_out_size': 1891, 'chunk_size': 8192, 'facility_cost': 367.6708866669743, 'median_limit': 2614, 'cost_limit': 961035.4938204502, 'winner_processed_items': 4629, 'winner_raw_points_read': 2015, 'winner_num_centers': 1891, 'winner_cost': 289154.8846128944, 'num_parallel_runs': 19}]",10000.0,,,,,,,450.585,8.0,393328.0,10000.0,1.0,0.26566,22.19337,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.60091,1.0,37129.76562,25.0,anisotropic,,,,,,,,,,,,,,,,,,,,,16364194.0,,10000.0,,,,,,,319604.9683,8.0,1040800.0,10000.0,0.76067,0.0,0.03128,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.66127,1.40483,52161.02343,25.0,anisotropic,Ailon2009 tuned (no refinement),210.11987,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,54975793.0,,10000.0,,1.0,10.0,,,48.0,23781.14452,8.0,5184.0,10000.0,0.78476,40.48303,0.4205,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.63727,1.0236,38006.20861,25.0,anisotropic,,7.40193,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,32662845.0,,10000.0,10.0,,,0.0,,,557404.52818,8.0,2984.0,10000.0,0.76411,2.36048,0.01794,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.58914,1.02545,38075.06769,25.0,anisotropic,,41.3727,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,32679828.0,,10000.0,,,,,32.0,,114040.63639,8.0,6656.0,10000.0,0.75771,2.54594,0.08768,42.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.62134,0.93421,34687.24297,25.0,anisotropic,,2.06761,1.5,,8192.0,,,,,25.0,,170.43502,1779.0,0.25,,,,,,14.0,35028549.0,"[{'phase': 1, 'Li': 0.8757345259075461, 'raw_start_index': 0, 'raw_consumed': 2614, 'summary_in_size': 0, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.010721172042304298, 'median_limit': 2614, 'cost_limit': 28.023504829041475, 'winner_processed_items': 2614, 'winner_raw_points_read': 2614, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 2, 'Li': 1.3136017888613192, 'raw_start_index': 2614, 'raw_consumed': 0, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.016081758063456447, 'median_limit': 2614, 'cost_limit': 42.035257243562214, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 3, 'Li': 1.9704026832919788, 'raw_start_index': 2615, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.02412263709518467, 'median_limit': 2614, 'cost_limit': 63.05288586534332, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 4, 'Li': 2.9556040249379683, 'raw_start_index': 2616, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.03618395564277701, 'median_limit': 2614, 'cost_limit': 94.57932879801498, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 5, 'Li': 4.433406037406952, 'raw_start_index': 2617, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.05427593346416551, 'median_limit': 2614, 'cost_limit': 141.86899319702246, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 6, 'Li': 6.650109056110428, 'raw_start_index': 2618, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.08141390019624827, 'median_limit': 2614, 'cost_limit': 212.8034897955337, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 7, 'Li': 9.975163584165642, 'raw_start_index': 2619, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.1221208502943724, 'median_limit': 2614, 'cost_limit': 319.20523469330055, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 8, 'Li': 14.962745376248463, 'raw_start_index': 2620, 'raw_consumed': 1, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.1831812754415586, 'median_limit': 2614, 'cost_limit': 478.80785203995083, 'winner_processed_items': 2616, 'winner_raw_points_read': 1, 'winner_num_centers': 2614, 'winner_cost': 0.31913419748418903, 'num_parallel_runs': 19}, {'phase': 9, 'Li': 22.444118064372695, 'raw_start_index': 2621, 'raw_consumed': 24, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.2747719131623379, 'median_limit': 2614, 'cost_limit': 718.2117780599262, 'winner_processed_items': 2638, 'winner_raw_points_read': 24, 'winner_num_centers': 2614, 'winner_cost': 5.418567126066705, 'num_parallel_runs': 19}, {'phase': 10, 'Li': 33.66617709655904, 'raw_start_index': 2645, 'raw_consumed': 250, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.4121578697435068, 'median_limit': 2614, 'cost_limit': 1077.3176670898893, 'winner_processed_items': 2864, 'winner_raw_points_read': 250, 'winner_num_centers': 2614, 'winner_cost': 76.30397153570355, 'num_parallel_runs': 19}, {'phase': 11, 'Li': 50.49926564483856, 'raw_start_index': 2895, 'raw_consumed': 970, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.6182368046152602, 'median_limit': 2614, 'cost_limit': 1615.9765006348339, 'winner_processed_items': 3584, 'winner_raw_points_read': 970, 'winner_num_centers': 2614, 'winner_cost': 363.7470059473904, 'num_parallel_runs': 19}, {'phase': 12, 'Li': 75.74889846725785, 'raw_start_index': 3865, 'raw_consumed': 2079, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.9273552069228904, 'median_limit': 2614, 'cost_limit': 2423.964750952251, 'winner_processed_items': 4693, 'winner_raw_points_read': 2079, 'winner_num_centers': 2614, 'winner_cost': 854.2435988932677, 'num_parallel_runs': 19}, {'phase': 13, 'Li': 113.62334770088677, 'raw_start_index': 5944, 'raw_consumed': 3453, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 1.3910328103843357, 'median_limit': 2614, 'cost_limit': 3635.9471264283766, 'winner_processed_items': 6067, 'winner_raw_points_read': 3453, 'winner_num_centers': 2614, 'winner_cost': 1487.4349794463728, 'num_parallel_runs': 19}, {'phase': 14, 'Li': 170.43502155133015, 'raw_start_index': 9397, 'raw_consumed': 603, 'summary_in_size': 2614, 'summary_out_size': 1779, 'chunk_size': 8192, 'facility_cost': 2.0865492155765035, 'median_limit': 2614, 'cost_limit': 5453.920689642565, 'winner_processed_items': 3217, 'winner_raw_points_read': 603, 'winner_num_centers': 1779, 'winner_cost': 831.6168587158853, 'num_parallel_runs': 19}]",10000.0,,,,,,,483.64977,8.0,370032.0,10000.0,0.75605,-6.57834,20.67611,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.643,1.0,37808.19531,25.0,anisotropic,,,,,,,,,,,,,,,,,,,,,16364226.0,,10000.0,,,,,,,500231.35702,8.0,1040800.0,10000.0,0.7783,0.0,0.01999,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.5622,1.64035,62018.87109,25.0,anisotropic,Ailon2009 tuned (no refinement),168.29304,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,54975793.0,,10000.0,,1.0,10.0,,,48.0,29688.04911,8.0,5184.0,10000.0,0.72904,64.03552,0.33683,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.64139,0.93996,35538.42209,25.0,anisotropic,,6.83458,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,32662797.0,,10000.0,10.0,,,0.0,,,601371.11414,8.0,2984.0,10000.0,0.7665,-6.00338,0.01662,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.59764,1.00356,37943.07092,25.0,anisotropic,,41.19695,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,32679748.0,,10000.0,,,,,32.0,,115062.3311,8.0,6656.0,10000.0,0.75981,0.35673,0.0869,77.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.60073,0.98349,37184.35719,25.0,anisotropic,,2.08807,1.5,,8192.0,,,,,25.0,,170.43502,1717.0,0.25,,,,,,14.0,35015879.0,"[{'phase': 1, 'Li': 0.8757345259075461, 'raw_start_index': 0, 'raw_consumed': 2614, 'summary_in_size': 0, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.010721172042304298, 'median_limit': 2614, 'cost_limit': 28.023504829041475, 'winner_processed_items': 2614, 'winner_raw_points_read': 2614, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 2, 'Li': 1.3136017888613192, 'raw_start_index': 2614, 'raw_consumed': 0, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.016081758063456447, 'median_limit': 2614, 'cost_limit': 42.035257243562214, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 3, 'Li': 1.9704026832919788, 'raw_start_index': 2615, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.02412263709518467, 'median_limit': 2614, 'cost_limit': 63.05288586534332, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 4, 'Li': 2.9556040249379683, 'raw_start_index': 2616, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.03618395564277701, 'median_limit': 2614, 'cost_limit': 94.57932879801498, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 5, 'Li': 4.433406037406952, 'raw_start_index': 2617, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.05427593346416551, 'median_limit': 2614, 'cost_limit': 141.86899319702246, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 6, 'Li': 6.650109056110428, 'raw_start_index': 2618, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.08141390019624827, 'median_limit': 2614, 'cost_limit': 212.8034897955337, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 7, 'Li': 9.975163584165642, 'raw_start_index': 2619, 'raw_consumed': 0, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.1221208502943724, 'median_limit': 2614, 'cost_limit': 319.20523469330055, 'winner_processed_items': 2614, 'winner_raw_points_read': 0, 'winner_num_centers': 2614, 'winner_cost': 0.0, 'num_parallel_runs': 19}, {'phase': 8, 'Li': 14.962745376248463, 'raw_start_index': 2620, 'raw_consumed': 1, 'summary_in_size': 2615, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.1831812754415586, 'median_limit': 2614, 'cost_limit': 478.80785203995083, 'winner_processed_items': 2616, 'winner_raw_points_read': 1, 'winner_num_centers': 2614, 'winner_cost': 0.32073985544205996, 'num_parallel_runs': 19}, {'phase': 9, 'Li': 22.444118064372695, 'raw_start_index': 2621, 'raw_consumed': 27, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.2747719131623379, 'median_limit': 2614, 'cost_limit': 718.2117780599262, 'winner_processed_items': 2641, 'winner_raw_points_read': 27, 'winner_num_centers': 2614, 'winner_cost': 6.100532631431715, 'num_parallel_runs': 19}, {'phase': 10, 'Li': 33.66617709655904, 'raw_start_index': 2648, 'raw_consumed': 240, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.4121578697435068, 'median_limit': 2614, 'cost_limit': 1077.3176670898893, 'winner_processed_items': 2854, 'winner_raw_points_read': 240, 'winner_num_centers': 2614, 'winner_cost': 73.98475134678638, 'num_parallel_runs': 19}, {'phase': 11, 'Li': 50.49926564483856, 'raw_start_index': 2888, 'raw_consumed': 961, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.6182368046152602, 'median_limit': 2614, 'cost_limit': 1615.9765006348339, 'winner_processed_items': 3575, 'winner_raw_points_read': 961, 'winner_num_centers': 2614, 'winner_cost': 363.22122288853166, 'num_parallel_runs': 19}, {'phase': 12, 'Li': 75.74889846725785, 'raw_start_index': 3849, 'raw_consumed': 2054, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 0.9273552069228904, 'median_limit': 2614, 'cost_limit': 2423.964750952251, 'winner_processed_items': 4668, 'winner_raw_points_read': 2054, 'winner_num_centers': 2614, 'winner_cost': 849.5111270994902, 'num_parallel_runs': 19}, {'phase': 13, 'Li': 113.62334770088677, 'raw_start_index': 5903, 'raw_consumed': 3459, 'summary_in_size': 2614, 'summary_out_size': 2614, 'chunk_size': 8192, 'facility_cost': 1.3910328103843357, 'median_limit': 2614, 'cost_limit': 3635.9471264283766, 'winner_processed_items': 6073, 'winner_raw_points_read': 3459, 'winner_num_centers': 2614, 'winner_cost': 1497.1560194696933, 'num_parallel_runs': 19}, {'phase': 14, 'Li': 170.43502155133015, 'raw_start_index': 9362, 'raw_consumed': 638, 'summary_in_size': 2614, 'summary_out_size': 1717, 'chunk_size': 8192, 'facility_cost': 2.0865492155765035, 'median_limit': 2614, 'cost_limit': 5453.920689642565, 'winner_processed_items': 3252, 'winner_raw_points_read': 638, 'winner_num_centers': 1717, 'winner_cost': 884.909389385999, 'num_parallel_runs': 19}]",10000.0,,,,,,,478.91099,8.0,357136.0,10000.0,0.76122,-1.65,20.8807,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.62581,1.0,38350.59375,25.0,anisotropic,,,,,,,,,,,,,,,,,,,,,16364267.0,,10000.0,,,,,,,411248.31593,8.0,1040800.0,10000.0,0.75659,0.0,0.02431,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.63139,1.33559,51220.96093,25.0,anisotropic,Ailon2009 tuned (no refinement),177.45656,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,54975793.0,,10000.0,,1.0,10.0,,,48.0,28152.19548,8.0,5184.0,10000.0,0.75082,33.55975,0.35521,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.60818,0.98081,37614.8781,25.0,anisotropic,,9.19368,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,32662465.0,,10000.0,10.0,,,0.0,,,417768.39155,8.0,2984.0,10000.0,0.76445,-1.91839,0.02393,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.62497,0.90956,34882.42691,25.0,anisotropic,,46.91485,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,32679899.0,,10000.0,,,,,32.0,,101616.55063,8.0,6656.0,10000.0,0.75805,-9.04331,0.0984,211.0,insertion-only,Kmeans_sweep
